MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,MSZoning_label,Street_label,Alley_label,LotShape_label,LandContour_label,Utilities_label,LotConfig_label,LandSlope_label,Neighborhood_freq,Condition1_label,Condition2_label,BldgType_label,HouseStyle_label,RoofStyle_label,RoofMatl_label,Exterior1st_freq,Exterior2nd_freq,MasVnrType_label,ExterQual_label,ExterCond_label,Foundation_label,BsmtQual_label,BsmtCond_label,BsmtExposure_label,BsmtFinType1_label,BsmtFinType2_label,Heating_label,HeatingQC_label,CentralAir_label,Electrical_label,KitchenQual_label,Functional_label,FireplaceQu_label,GarageType_label,GarageFinish_label,GarageQual_label,GarageCond_label,PavedDrive_label,PoolQC_label,Fence_label,MiscFeature_label,SaleType_label,SaleCondition_label
0.23529411764705882,0.050056382446109146,0.5555555555555556,0.5,0.9230769230769231,0.8333333333333334,0.025,0.3650210084033613,0.1271404109589041,0.3094198378041173,0.19635701275045536,0.5676567656765676,0.49676165803108807,0.5,0.6666666666666666,0.5,0.5,0.0,0.4444444444444444,0.3333333333333333,0.5,0.3344768439108062,0.028004667444574097,0.09177820267686425,0.0,0.4020380696019996,3,1,0,0,3,0,0,0,28,2,2,0,5,1,0,179,178,1,2,3,2,2,3,3,2,5,0,0,1,4,2,5,4,3,1,4,4,2,0,2,1,7,4
0.0,0.027428539343717685,0.4444444444444444,0.625,0.6076923076923076,0.8666666666666667,0.0,0.21271008403361344,0.2816780821917808,0.33156581409856517,0.30746812386156647,0.0,0.2613341968911917,0.5,0.3333333333333333,0.0,0.5,0.0,0.4444444444444444,0.0,0.5,0.5351629502572899,0.0,0.0,0.0,0.22274562584118437,3,1,0,3,3,0,0,0,74,2,2,0,2,1,0,65,66,1,3,3,1,3,3,3,4,5,0,2,1,4,2,5,2,5,2,4,4,2,0,2,1,7,4
0.0,0.02492525231729514,0.7777777777777778,0.5,0.9307692307692308,0.8666666666666667,0.085,0.5278361344537815,0.11215753424657535,0.3951965065502183,0.29617486338797816,0.0,0.25129533678756477,0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.4039451114922813,0.22403733955659277,0.04780114722753346,0.0,0.3558930974812536,3,1,0,0,3,0,4,0,10,2,2,0,2,1,0,179,178,1,2,3,2,0,3,3,2,5,0,0,1,4,2,5,2,1,0,4,4,2,0,2,1,7,4
0.0,0.04121767367431066,0.4444444444444444,0.625,0.676923076923077,0.7166666666666667,0.0,0.29936974789915966,0.3814212328767123,0.45570804741110416,0.4510018214936248,0.0,0.38892487046632124,0.0,0.6666666666666666,0.5,0.5,0.0,0.4444444444444444,0.3333333333333333,0.5,0.37735849056603776,0.0,0.1835564053537285,0.32608695652173914,0.27898481061334357,3,1,0,0,3,0,4,0,22,2,2,0,2,1,0,39,54,1,3,3,1,3,3,3,4,5,0,2,1,4,3,2,4,1,1,4,4,2,0,2,1,7,4
0.0,0.041521811350418075,0.6666666666666666,0.625,0.6923076923076923,0.3333333333333333,0.18,0.0,0.5582191780821918,0.4067373674360574,0.4367941712204007,0.0,0.37629533678756477,0.0,0.6666666666666666,0.0,0.5,0.0,0.4444444444444444,0.3333333333333333,0.5,0.45454545454545453,0.11435239206534423,0.0,0.0,0.2674485675831571,3,1,0,3,3,0,4,0,19,2,2,0,2,3,0,39,54,1,3,3,2,3,3,3,5,5,0,2,1,4,3,5,2,1,2,4,4,2,0,2,1,7,4
0.0,0.04131125449772832,0.4444444444444444,0.5,0.6692307692307692,0.2833333333333333,0.1225,0.3650210084033613,0.2221746575342466,0.3786650031191516,0.2663023679417122,0.0,0.22474093264248704,0.0,0.6666666666666666,0.0,0.5,0.0,0.2222222222222222,0.3333333333333333,0.25,0.2727272727272727,0.0,0.21223709369024857,0.0,0.20784464526052682,3,1,0,0,3,0,0,0,74,2,2,0,2,1,0,65,66,1,3,3,1,3,3,3,1,5,0,4,1,4,3,5,1,1,1,4,4,2,0,2,1,7,4
0.4117647058823529,0.04465676893490986,0.6666666666666666,0.5,0.8307692307692308,0.65,0.04375,0.0,0.8163527397260274,0.5948222083593263,0.5377049180327869,0.0,0.46599740932642486,0.0,1.0,0.0,0.8333333333333334,0.5,0.6666666666666666,0.0,0.75,0.6569468267581475,0.0,0.0,0.0,0.26168044606806384,3,1,0,3,3,0,4,0,16,2,2,2,2,1,0,179,178,1,3,3,1,3,3,3,5,5,0,2,1,4,3,5,2,0,2,4,4,2,0,2,1,7,3
0.23529411764705882,0.0352799704284598,0.7777777777777778,0.5,0.9153846153846154,0.8333333333333334,0.2,0.35084033613445376,0.14383561643835616,0.31316281971303805,0.18979963570127503,0.46644664466446645,0.43134715025906734,0.0,0.6666666666666666,0.5,0.5,0.0,0.4444444444444444,0.6666666666666666,0.75,0.5660377358490566,0.2613768961493582,0.20267686424474188,0.0,0.3751201691982311,3,1,0,0,3,0,4,0,54,2,2,0,5,1,0,179,178,1,2,3,2,2,3,2,2,5,0,0,1,4,2,5,4,1,0,4,4,2,0,0,1,7,4
0.23529411764705882,0.06503867227527735,0.5555555555555556,0.5,0.9,0.7833333333333333,0.0,0.43119747899159666,0.04580479452054795,0.2894572676232065,0.1621129326047359,0.4598459845984598,0.4028497409326425,0.5,0.6666666666666666,0.5,0.5,0.0,0.4444444444444444,0.0,0.5,0.40308747855917665,0.3220536756126021,0.18929254302103252,0.0,0.37800422995577776,3,1,0,0,3,0,4,0,54,2,2,0,5,1,0,179,178,1,3,3,2,2,3,3,2,5,0,0,1,4,2,5,2,1,1,4,4,2,0,2,1,7,4
0.0,0.0419897154675064,0.3333333333333333,0.5,0.7,0.35,0.0,0.226890756302521,0.18493150684931506,0.2694946974422957,0.13879781420765028,0.0,0.11139896373056994,0.0,0.3333333333333333,0.0,0.5,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.15400884445298982,3,1,0,3,3,0,2,0,74,2,2,0,2,1,0,71,64,1,3,3,1,3,3,3,0,5,0,4,1,4,3,5,3,1,2,4,4,2,0,2,1,4,4
0.0,0.047347217608167735,0.6666666666666666,0.5,0.9615384615384616,0.9166666666666666,0.0,0.6827731092436975,0.1857876712328767,0.5408608858390518,0.4557377049180328,0.0,0.39313471502590674,0.5,0.6666666666666666,0.0,0.5,0.0,0.4444444444444444,0.0,0.5,0.5660377358490566,0.1866977829638273,0.045889101338432124,0.0,0.4328013843491636,3,1,0,3,3,0,4,0,54,2,2,0,2,1,0,179,178,1,2,3,2,2,3,0,2,5,0,0,1,4,2,5,2,1,0,4,4,2,0,2,1,7,4
0.17647058823529413,0.03272521394915754,0.4444444444444444,0.375,0.5538461538461539,0.03333333333333333,0.0,0.266281512605042,0.17251712328767124,0.2838427947598253,0.15555555555555556,0.26127612761276126,0.2801165803108808,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.6174957118353345,0.0,0.0,0.0,0.25206691020957506,3,1,0,3,3,0,0,0,74,0,2,0,0,1,0,19,72,1,3,0,1,3,3,3,4,5,0,1,1,4,3,5,2,5,2,4,4,2,0,2,1,7,4
0.0,0.04121767367431066,0.6666666666666666,0.5,0.9153846153846154,0.8166666666666667,0.114375,0.35661764705882354,0.3471746575342466,0.4647535870243294,0.370856102003643,0.0,0.3176813471502591,0.5,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.49485420240137223,0.16802800466744458,0.055449330783938815,0.0,0.3251297827340896,3,1,0,0,3,0,4,0,54,2,2,0,2,1,0,179,178,1,2,3,2,2,3,1,2,5,0,0,1,4,2,5,2,1,1,4,4,2,0,2,1,7,4
0.4117647058823529,0.03543905782826983,0.4444444444444444,0.5,0.6384615384615384,0.21666666666666667,0.21,0.6995798319327731,0.1695205479452055,0.5389893948845914,0.453551912568306,0.0,0.3911917098445596,0.5,0.6666666666666666,0.0,1.0,0.5,0.7777777777777778,0.0,0.5,0.4322469982847341,0.0,0.0,0.0,0.1732359161699673,4,1,0,3,3,0,4,0,22,5,2,2,2,1,0,71,64,1,3,3,1,3,3,3,4,5,0,4,1,4,3,5,2,5,2,4,4,2,0,2,1,4,0
0.8235294117647058,0.00466032500619973,0.5555555555555556,0.5,0.9538461538461539,0.9333333333333333,0.03125,0.0,0.4152397260273973,0.3025577043044292,0.17741347905282331,0.4064906490649065,0.3850388601036269,0.0,0.6666666666666666,0.0,0.5,0.0,0.4444444444444444,0.0,0.5,0.3259005145797599,0.0,0.07648183556405354,0.0,0.18284945202845607,4,1,0,3,3,0,4,0,31,2,2,3,5,1,0,179,178,2,2,3,2,2,3,3,5,5,0,0,1,4,2,0,2,5,2,4,4,2,0,2,1,7,4
0.058823529411764705,0.021495515139037708,0.4444444444444444,0.75,0.3923076923076923,0.7166666666666667,0.0,0.10976890756302521,0.2166095890410959,0.22301933873986277,0.14280510018214937,0.0,0.11496113989637306,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.25,0.15437392795883362,0.056009334889148193,0.0,0.0,0.1347817727360123,4,1,0,3,3,0,0,0,19,2,2,0,2,1,0,78,72,1,3,3,0,3,3,3,1,5,0,4,1,0,3,5,2,5,2,1,4,2,0,2,1,7,4
0.23529411764705882,0.03733406950247755,0.6666666666666666,0.5,0.9307692307692308,0.85,0.1125,0.0,0.3784246575342466,0.2757330006238303,0.14608378870673952,0.6331133113311331,0.49060880829015546,0.0,0.6666666666666666,0.5,0.5,0.0,0.5555555555555556,0.3333333333333333,0.5,0.37221269296740994,0.16802800466744458,0.09177820267686425,0.0,0.360699865410498,3,1,0,0,3,0,1,0,28,2,2,0,5,1,0,179,178,1,2,3,2,2,3,3,5,5,0,0,1,4,2,5,2,3,0,4,4,2,0,2,1,7,4
0.0,0.02795259195485661,0.6666666666666666,0.5,0.9538461538461539,0.9166666666666666,0.075,0.35714285714285715,0.17123287671232876,0.3368683718028696,0.2174863387978142,0.0,0.18134715025906736,0.5,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.20399923091713132,3,1,0,3,3,0,4,0,24,2,2,0,2,1,0,179,178,1,3,3,2,2,3,3,2,5,0,0,1,4,2,5,2,1,2,4,4,2,0,2,1,7,4
0.17647058823529413,0.022057000079543698,0.4444444444444444,0.375,0.4307692307692308,0.0,0.0,0.0,0.3835616438356164,0.2794759825327511,0.15045537340619308,0.24642464246424642,0.266839378238342,0.0,0.3333333333333333,0.0,0.5,0.0,0.4444444444444444,0.0,0.25,0.2058319039451115,0.23337222870478413,0.2179732313575526,0.0,0.15400884445298982,4,1,0,3,3,0,4,0,19,2,2,0,0,1,0,65,66,1,3,3,0,2,3,3,5,5,0,2,1,0,3,5,2,5,2,1,4,2,0,2,1,7,4
0.0,0.04131593353889921,0.4444444444444444,0.625,0.7307692307692307,0.4166666666666667,0.0,0.3760504201680672,0.10830479452054795,0.30224578914535244,0.17704918032786884,0.0,0.14540155440414507,0.0,0.3333333333333333,0.5,0.5,0.0,0.2222222222222222,0.0,0.5,0.37735849056603776,0.0,0.0,0.0,0.16746779465487407,3,1,0,3,3,0,0,0,54,2,2,0,2,1,0,71,64,1,3,3,1,3,3,0,1,5,0,4,1,4,3,5,2,1,2,4,4,2,0,2,1,7,4
0.0,0.05785634407797154,0.7777777777777778,0.5,0.9769230769230769,0.9666666666666667,0.2725,0.7352941176470589,0.1327054794520548,0.5333749220212103,0.44699453551912566,0.0,0.3853626943005181,0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.75,0.7427101200686106,0.0,0.1950286806883365,0.0,0.6489175158623341,3,1,0,3,3,0,4,0,35,2,2,0,2,3,0,179,178,2,2,3,2,0,3,1,2,5,0,0,1,4,2,5,2,1,1,4,4,2,0,2,1,6,5
0.23529411764705882,0.06212362962581708,0.5555555555555556,0.5,0.7,0.35,0.1575,0.2184873949579832,0.17508561643835616,0.25733000623830316,0.22367941712204006,0.49284928492849284,0.47700777202072536,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5555555555555556,0.3333333333333333,0.5,0.42452830188679247,0.0,0.12619502868068833,0.0,0.2982118823303211,3,1,0,0,3,0,1,0,19,2,2,0,5,1,0,71,64,1,3,3,1,3,3,3,4,5,0,2,1,4,3,5,2,1,1,4,4,2,0,1,1,7,4
0.0,0.05602683898015619,0.5555555555555556,0.75,0.6153846153846154,0.4166666666666667,0.0,0.22531512605042017,0.03981164383561644,0.49968808484092325,0.2801457194899818,0.0,0.23704663212435234,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.5,0.483704974271012,0.47724620770128356,0.0,0.0,0.3847337050567199,3,1,0,3,3,0,4,0,14,2,2,0,2,0,0,19,54,1,3,3,1,2,3,1,1,0,0,2,1,4,3,5,2,1,1,4,4,2,0,2,1,7,4
0.058823529411764705,0.04592011005104834,0.5555555555555556,0.5,0.33076923076923076,0.0,0.0,0.0,0.5136986301369864,0.37429819089207733,0.2612021857923497,0.0,0.22020725388601037,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.4444444444444444,0.0,0.25,0.26758147512864494,0.0,0.0,0.41304347826086957,0.1732359161699673,4,1,0,3,3,0,0,0,46,2,2,0,2,1,0,78,72,1,3,3,0,3,3,3,5,5,0,4,1,0,3,5,2,5,2,1,1,2,0,2,1,7,3
0.17647058823529413,0.03777857841371146,0.5555555555555556,0.5,0.3384615384615385,0.0,0.0,0.0,0.24486301369863014,0.1784154709918902,0.03242258652094718,0.28822882288228824,0.18652849740932642,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.015296367112810707,0.2318840579710145,0.0847913862718708,3,1,0,3,3,0,0,0,31,0,2,0,0,1,0,78,72,1,3,3,0,3,3,3,5,5,2,1,0,1,3,5,2,1,2,4,4,0,0,2,1,7,4
0.0,0.026548879603591632,0.4444444444444444,0.75,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.2029143897996357,0.0,0.16839378238341968,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.5,0.5360205831903945,0.0,0.0,0.0,0.1434339550086522,3,1,0,3,3,0,4,0,74,2,2,0,2,3,0,78,72,1,3,3,1,3,3,3,2,5,0,4,1,1,3,5,2,5,2,4,4,2,0,2,1,7,4
0.23529411764705882,0.04902231434734394,0.7777777777777778,0.5,0.9923076923076923,1.0,0.0525,0.0,0.3313356164383562,0.24142233312538988,0.10601092896174863,0.6567656765676567,0.4689119170984456,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5555555555555556,0.3333333333333333,0.75,0.5831903945111492,0.0,0.14340344168260039,0.0,0.45106710248029225,3,1,0,3,3,0,0,0,10,2,2,0,5,1,0,179,178,1,2,3,2,0,3,3,5,5,0,0,1,4,0,5,2,3,0,4,4,2,0,2,1,6,5
0.23529411764705882,0.05159110795015885,0.6666666666666666,0.5,0.9538461538461539,0.9166666666666666,0.0,0.11659663865546219,0.3291952054794521,0.30910792264504056,0.18506375227686703,0.5258525852585259,0.46211139896373055,0.0,0.6666666666666666,0.5,0.5,0.0,0.5555555555555556,0.3333333333333333,0.5,0.58147512864494,0.0,0.26003824091778205,0.0,0.4229955777735051,1,1,0,3,3,0,0,0,26,2,2,0,5,1,0,179,178,1,2,3,2,2,3,3,2,5,0,0,1,4,2,5,2,1,1,4,4,2,0,1,1,7,4
0.23529411764705882,0.083530242982608,0.6666666666666666,0.5,0.9615384615384616,0.9333333333333333,0.285,0.029936974789915968,0.5714897260273972,0.43418590143480973,0.33114754098360655,0.5885588558855885,0.6288860103626943,0.5,0.6666666666666666,0.5,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.5,0.4939965694682676,0.27887981330221706,0.25239005736137665,0.0,0.5481638146510287,3,1,0,0,1,0,0,0,28,2,2,0,5,1,0,179,178,1,2,3,2,2,3,2,2,5,0,0,1,4,2,5,2,1,1,4,4,2,0,2,1,6,5
0.0,0.04489072099345402,0.5555555555555556,0.625,0.8,0.5666666666666667,0.0,0.34663865546218486,0.24486301369863014,0.38427947598253276,0.27285974499089255,0.0,0.23056994818652848,0.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.4425385934819897,0.0,0.0,0.0,0.24533743510863296,3,1,0,0,3,0,1,0,5,2,2,0,2,1,0,39,54,1,3,3,2,2,3,3,1,5,0,4,1,4,3,5,2,1,2,4,4,2,0,2,1,7,4
0.23529411764705882,0.056906498720282236,0.8888888888888888,0.5,0.9461538461538461,0.9,0.415,0.5336134453781513,0.238013698630137,0.4903306300686213,0.39672131147540984,0.6028602860286029,0.6955958549222798,0.5,0.6666666666666666,0.5,0.5,0.0,0.7777777777777778,0.6666666666666666,0.75,0.6226415094339622,0.46674445740956827,0.0,0.0,0.7260142280330706,3,1,0,0,3,0,4,0,35,2,2,0,5,1,0,179,178,1,2,3,2,0,3,0,2,5,0,0,1,4,0,5,2,3,0,4,4,2,0,2,1,7,4
0.0,0.049859862716932046,0.6666666666666666,0.5,0.9615384615384616,0.9166666666666666,0.14125,0.6307773109243697,0.14554794520547945,0.4806612601372427,0.3854280510018215,0.0,0.33063471502590674,0.0,0.6666666666666666,0.0,0.5,0.0,0.4444444444444444,0.3333333333333333,0.5,0.4562607204116638,0.0,0.1338432122370937,0.0,0.3558930974812536,3,1,0,3,3,0,0,0,35,2,2,0,2,1,0,179,178,1,2,3,2,2,3,2,1,5,0,0,1,4,2,5,2,1,1,4,4,2,0,2,1,6,5
0.14705882352941177,0.018594509613090084,0.3333333333333333,0.625,0.5846153846153846,0.1,0.0,0.0,0.3775684931506849,0.27510917030567683,0.1453551912568306,0.0,0.1172279792746114,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.13132089982695636,3,1,0,3,3,0,4,0,46,2,2,0,1,1,0,65,66,1,3,3,1,3,3,3,5,5,0,0,1,4,3,5,2,1,2,4,4,2,0,2,1,7,4
0.11764705882352941,0.01812660549600176,0.5555555555555556,0.75,0.35384615384615387,0.9,0.0,0.19432773109243698,0.3334760273972603,0.3583905177791641,0.24262295081967214,0.2568756875687569,0.3549222797927461,0.0,0.6666666666666666,0.0,0.5,0.0,0.2222222222222222,0.0,0.25,0.18524871355060035,0.0,0.0,0.33152173913043476,0.22514900980580657,4,1,1,3,3,0,0,0,46,2,2,0,2,1,0,65,66,1,3,1,0,3,3,2,3,5,0,2,1,0,2,5,2,5,2,4,4,2,0,2,1,7,4
1.0,0.04014617324617839,0.4444444444444444,0.75,0.46153846153846156,0.8166666666666667,0.0,0.18434873949579833,0.04794520547945205,0.20087336244541484,0.11839708561020036,0.3008800880088009,0.2704015544041451,0.5,0.6666666666666666,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.1633605600933489,0.0,0.0,0.1780426840992117,3,1,0,3,3,0,4,0,31,2,2,1,0,1,0,78,72,1,3,1,0,3,3,3,0,4,0,2,1,4,3,5,2,1,2,4,4,2,0,2,1,7,4
0.0,0.04296295603105012,0.4444444444444444,0.5,0.5769230769230769,0.7166666666666667,0.0,0.19905462184873948,0.2011986301369863,0.5043668122270742,0.5041894353369764,0.0,0.43620466321243523,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4444444444444444,1.0,0.25,0.25986277873070324,0.5554259043173863,0.0,0.0,0.2982118823303211,3,1,0,0,3,0,4,0,14,2,2,0,2,3,0,78,72,1,2,3,1,3,3,3,3,1,0,0,1,0,3,5,2,1,0,4,4,2,0,1,1,0,4
0.23529411764705882,0.04227981602010116,0.7777777777777778,0.5,0.9769230769230769,0.95,0.1875,0.6764705882352942,0.12585616438356165,0.49344978165938863,0.41056466302367944,0.3030803080308031,0.5314119170984456,0.5,0.3333333333333333,0.5,0.5,0.0,0.5555555555555556,0.3333333333333333,0.75,0.676672384219554,0.20770128354725786,0.2294455066921606,0.0,0.5589771197846568,3,1,0,3,3,0,4,0,35,2,2,0,5,1,0,179,178,2,2,3,2,0,3,3,2,5,0,0,1,4,0,5,2,1,0,4,4,2,0,2,1,6,5
0.23529411764705882,0.03143379858599376,0.6666666666666666,0.5,0.9538461538461539,0.9,0.0,0.0,0.3595890410958904,0.26200873362445415,0.13005464480874318,0.48404840484048406,0.38860103626943004,0.0,0.6666666666666666,0.5,0.5,0.0,0.4444444444444444,0.3333333333333333,0.5,0.37735849056603776,0.11668611435239207,0.09177820267686425,0.0,0.2857142857142857,3,1,0,0,3,0,4,0,28,2,2,0,5,1,0,179,178,1,2,3,2,2,3,3,5,5,0,0,1,4,2,5,2,1,0,4,4,2,0,2,1,7,4
0.0,0.07085472045068525,0.7777777777777778,0.625,0.7769230769230769,0.5166666666666667,0.408125,0.0,0.7217465753424658,0.5258889582033687,0.4459016393442623,0.0,0.38439119170984454,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.43825042881646653,0.6697782963827305,0.12237093690248566,0.0,0.37127475485483563,3,1,0,0,3,0,0,0,10,2,2,0,2,3,4,39,54,1,2,3,1,2,3,3,5,5,0,4,1,4,3,5,4,1,1,4,4,2,0,2,1,7,4
0.17647058823529413,0.050683373963007504,0.4444444444444444,0.625,0.46923076923076923,0.0,0.0,0.18907563025210083,0.1541095890410959,0.22457891453524642,0.13515482695810566,0.0,0.27914507772020725,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.4444444444444444,0.0,0.5,0.5660377358490566,0.2765460910151692,0.0,0.0,0.17996539127090944,4,1,0,0,3,0,4,0,46,1,2,0,0,1,0,65,66,1,3,3,1,3,3,3,4,5,0,4,1,4,3,5,2,5,2,4,4,2,0,2,1,7,4
0.0,0.14151292117219338,0.5555555555555556,0.5,0.6153846153846154,0.16666666666666666,0.07,0.33560924369747897,0.18878424657534246,0.3368683718028696,0.4273224043715847,0.0,0.36787564766839376,0.5,0.3333333333333333,0.0,0.5,0.0,0.4444444444444444,0.6666666666666666,0.5,0.4528301886792453,0.24504084014002334,0.11854684512428298,0.0,0.34627956162276485,3,1,0,0,3,0,0,0,74,2,2,0,2,3,0,19,54,2,3,3,1,3,1,1,1,5,0,1,1,4,3,5,2,1,0,4,4,1,0,2,1,7,4
0.8235294117647058,0.017686775625938733,0.6666666666666666,0.75,0.823076923076923,0.6166666666666667,0.0,0.2599789915966387,0.15154109589041095,0.3318777292576419,0.21165755919854282,0.3866886688668867,0.40382124352331605,0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.5,0.4322469982847341,0.514585764294049,0.06692160611854685,0.0,0.3924245337435109,3,1,0,0,3,0,4,0,8,2,2,4,5,1,0,71,64,1,2,1,2,2,1,3,2,4,0,2,1,4,2,5,4,1,1,2,4,2,0,2,1,7,4
0.0,0.04057196599272877,0.5555555555555556,0.5,0.6230769230769231,0.18333333333333332,0.306875,0.15126050420168066,0.2996575342465753,0.4248284466625078,0.32021857923497266,0.0,0.27266839378238344,0.5,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.4322469982847341,0.0,0.03824091778202677,0.0,0.24629878869448182,3,1,0,0,3,0,4,0,74,2,2,0,2,1,0,11,13,0,3,3,1,3,3,3,0,4,0,4,1,4,3,5,4,1,2,4,4,2,0,2,1,0,4
0.0,0.05095475835091873,0.5555555555555556,0.5,0.8153846153846154,0.6,0.0825,0.7342436974789915,0.0,0.5009357454772302,0.4255009107468124,0.0,0.36625647668393785,0.5,0.6666666666666666,0.0,0.5,0.0,0.4444444444444444,0.3333333333333333,0.5,0.5283018867924528,0.22403733955659277,0.0,0.0,0.28667563930013457,3,1,0,0,3,0,4,0,10,2,2,0,2,1,0,179,54,2,3,3,1,2,0,3,0,3,0,4,1,4,3,3,4,1,0,4,4,2,0,2,1,7,4
0.0,0.0518858875439245,0.5555555555555556,0.75,0.5384615384615384,0.85,0.0,0.2505252100840336,0.3103595890410959,0.3749220212102308,0.6102003642987249,0.0,0.530440414507772,0.5,0.6666666666666666,0.0,0.6666666666666666,0.0,0.4444444444444444,0.3333333333333333,0.5,0.4939965694682676,0.0,0.055449330783938815,0.07065217391304347,0.4001153624303019,3,1,0,3,3,0,0,0,31,2,2,0,2,1,0,11,13,1,3,3,1,3,1,0,0,5,0,4,1,4,2,5,2,1,2,4,4,2,0,2,1,7,4
0.23529411764705882,0.03978588707602038,0.5555555555555556,0.5,0.8307692307692308,0.65,0.1675,0.4364495798319328,0.136986301369863,0.3590143480973175,0.24808743169398906,0.49284928492849284,0.49870466321243523,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5555555555555556,0.3333333333333333,0.5,0.4468267581475129,0.0,0.4359464627151052,0.0,0.33858873293597386,3,1,0,0,3,0,0,0,14,2,2,0,5,1,0,39,54,1,2,3,2,2,3,3,2,5,0,4,1,4,3,5,4,1,2,4,4,2,0,2,1,7,4
0.17647058823529413,0.056728695155788676,0.4444444444444444,0.5,0.6,0.13333333333333333,0.0,0.029936974789915968,0.23715753424657535,0.32813474734872117,0.2801457194899818,0.36743674367436746,0.4533678756476684,0.5,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5555555555555556,0.3333333333333333,0.5,0.3867924528301887,0.0,0.0,0.0,0.26456450682561045,3,1,0,3,3,0,4,0,22,2,2,0,0,1,0,65,66,1,2,1,1,3,3,3,0,1,0,0,1,4,2,5,2,1,2,4,4,2,0,2,1,7,4
0.0,0.07438271749353123,0.8888888888888888,0.5,0.9846153846153847,0.9833333333333333,0.4675,1.0,0.13356164383561644,0.6912039925140362,0.6378870673952641,0.0,0.5550518134715026,0.5,0.6666666666666666,0.0,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.75,1.0,0.0,0.1147227533460803,0.0,0.8977831186310324,3,1,0,0,3,0,1,0,8,2,2,0,2,3,0,179,178,2,0,3,2,0,3,3,2,5,0,0,1,4,0,5,2,1,0,4,4,2,0,2,1,6,5
0.058823529411764705,0.03272521394915754,0.4444444444444444,0.625,0.33076923076923076,0.9333333333333333,0.0,0.0,0.4143835616438356,0.30193387398627575,0.1766848816029144,0.0,0.14507772020725387,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.5,0.411663807890223,0.0,0.0,0.3333333333333333,0.12516823687752354,4,1,0,3,3,0,4,0,46,2,2,0,2,1,0,78,72,1,2,3,1,3,3,3,5,5,0,4,1,4,3,5,2,5,2,1,4,0,0,2,1,7,4
0.8235294117647058,0.0027653133319920082,0.5555555555555556,0.5,0.9230769230769231,0.8333333333333334,0.285,0.22899159663865545,0.136986301369863,0.23580786026200873,0.10418943533697632,0.4158415841584158,0.32545336787564766,0.0,0.6666666666666666,0.5,0.5,0.0,0.2222222222222222,0.3333333333333333,0.5,0.37735849056603776,0.0,0.0,0.0,0.2732166890982503,1,1,0,3,3,0,4,0,26,2,2,3,5,1,0,65,66,1,2,3,2,2,3,3,2,5,0,0,1,4,2,5,4,5,2,4,4,2,0,2,1,7,4
